"ID","group","Family","species","x","y","Endemic","sub_species"
"54_Lycaenidae_8054","Rhopalocera","Lycaenidae","Aricia_agestis",56,37.33,FALSE,"agestis"
"54_Lycaenidae_8053","Rhopalocera","Lycaenidae","Aricia_agestis",55.95,37.33,FALSE,"agestis"
"54_Lycaenidae_4498","Rhopalocera","Lycaenidae","Aricia_agestis",48.82,37.29,FALSE,"agestis"
"54_Lycaenidae_4570","Rhopalocera","Lycaenidae","Aricia_agestis",59.11,37.21,FALSE,"agestis"
"54_Lycaenidae_4631","Rhopalocera","Lycaenidae","Aricia_agestis",57.98,37.2,FALSE,"agestis"
"54_Lycaenidae_4545","Rhopalocera","Lycaenidae","Aricia_agestis",59.05,37.12,FALSE,"agestis"
"54_Lycaenidae_4496","Rhopalocera","Lycaenidae","Aricia_agestis",59.26,37.09,FALSE,"agestis"
"54_Lycaenidae_4632","Rhopalocera","Lycaenidae","Aricia_agestis",58.74,37.08,FALSE,"agestis"
"54_Lycaenidae_4610","Rhopalocera","Lycaenidae","Aricia_agestis",48.78,37.03,FALSE,"agestis"
"54_Lycaenidae_4611","Rhopalocera","Lycaenidae","Aricia_agestis",48.94,36.98,FALSE,"agestis"
"54_Lycaenidae_4628","Rhopalocera","Lycaenidae","Aricia_agestis",50.48,36.85,FALSE,"agestis"
"54_Lycaenidae_4612","Rhopalocera","Lycaenidae","Aricia_agestis",49.03,36.83,FALSE,"agestis"
"54_Lycaenidae_4558","Rhopalocera","Lycaenidae","Aricia_agestis",55.03,36.81,FALSE,"agestis"
"54_Lycaenidae_4560","Rhopalocera","Lycaenidae","Aricia_agestis",55.01,36.8,FALSE,"agestis"
"54_Lycaenidae_4557","Rhopalocera","Lycaenidae","Aricia_agestis",49.76,36.77,FALSE,"agestis"
"54_Lycaenidae_4606","Rhopalocera","Lycaenidae","Aricia_agestis",55.3,36.75,FALSE,"agestis"
"54_Lycaenidae_4556","Rhopalocera","Lycaenidae","Aricia_agestis",50.04,36.75,FALSE,"agestis"
"54_Lycaenidae_4559","Rhopalocera","Lycaenidae","Aricia_agestis",55.04,36.73,FALSE,"agestis"
"54_Lycaenidae_4594","Rhopalocera","Lycaenidae","Aricia_agestis",48.8,36.73,FALSE,"agestis"
"54_Lycaenidae_4595","Rhopalocera","Lycaenidae","Aricia_agestis",48.8,36.73,FALSE,"agestis"
"54_Lycaenidae_4633","Rhopalocera","Lycaenidae","Aricia_agestis",58.43,36.69,FALSE,"agestis"
"54_Lycaenidae_8012","Rhopalocera","Lycaenidae","Aricia_agestis",54.31,36.68,FALSE,"agestis"
"54_Lycaenidae_4592","Rhopalocera","Lycaenidae","Aricia_agestis",55.35,36.64,FALSE,"agestis"
"54_Lycaenidae_4608","Rhopalocera","Lycaenidae","Aricia_agestis",47.31,36.61,FALSE,"agestis"
"54_Lycaenidae_4596","Rhopalocera","Lycaenidae","Aricia_agestis",48.11,36.57,FALSE,"agestis"
"54_Lycaenidae_4457","Rhopalocera","Lycaenidae","Aricia_agestis",54.71,36.53,FALSE,"agestis"
"54_Lycaenidae_4544","Rhopalocera","Lycaenidae","Aricia_agestis",54.71,36.53,FALSE,"agestis"
"54_Lycaenidae_8491","Rhopalocera","Lycaenidae","Aricia_agestis",54.71,36.53,FALSE,"agestis"
"54_Lycaenidae_4539","Rhopalocera","Lycaenidae","Aricia_agestis",51.33,36.51,FALSE,"agestis"
"54_Lycaenidae_4613","Rhopalocera","Lycaenidae","Aricia_agestis",46.94,36.5,FALSE,"agestis"
"54_Lycaenidae_4543","Rhopalocera","Lycaenidae","Aricia_agestis",52.32,36.48,FALSE,"agestis"
"54_Lycaenidae_4475","Rhopalocera","Lycaenidae","Aricia_agestis",51.29,36.46,FALSE,"agestis"
"54_Lycaenidae_8230","Rhopalocera","Lycaenidae","Aricia_agestis",51.29,36.46,FALSE,"agestis"
"54_Lycaenidae_4629","Rhopalocera","Lycaenidae","Aricia_agestis",58.94,36.43,FALSE,"agestis"
"54_Lycaenidae_4597","Rhopalocera","Lycaenidae","Aricia_agestis",49.1,36.4,FALSE,"agestis"
"54_Lycaenidae_4575","Rhopalocera","Lycaenidae","Aricia_agestis",57.54,36.39,FALSE,"agestis"
"54_Lycaenidae_4491","Rhopalocera","Lycaenidae","Aricia_agestis",52.84,36.38,FALSE,"agestis"
"54_Lycaenidae_4600","Rhopalocera","Lycaenidae","Aricia_agestis",51.69,36.37,FALSE,"agestis"
"54_Lycaenidae_4620","Rhopalocera","Lycaenidae","Aricia_agestis",49.73,36.34,FALSE,"agestis"
"54_Lycaenidae_4489","Rhopalocera","Lycaenidae","Aricia_agestis",52.38,36.26,FALSE,"agestis"
"54_Lycaenidae_8448","Rhopalocera","Lycaenidae","Aricia_agestis",52.37,36.25,FALSE,"agestis"
"54_Lycaenidae_4497","Rhopalocera","Lycaenidae","Aricia_agestis",51.3,36.25,FALSE,"agestis"
"54_Lycaenidae_4587","Rhopalocera","Lycaenidae","Aricia_agestis",51.3,36.25,FALSE,"agestis"
"54_Lycaenidae_4574","Rhopalocera","Lycaenidae","Aricia_agestis",59.06,36.25,FALSE,"agestis"
"54_Lycaenidae_4485","Rhopalocera","Lycaenidae","Aricia_agestis",52.9,36.23,FALSE,"agestis"
"54_Lycaenidae_4619","Rhopalocera","Lycaenidae","Aricia_agestis",51.45,36.23,FALSE,"agestis"
"54_Lycaenidae_4586","Rhopalocera","Lycaenidae","Aricia_agestis",51.29,36.21,FALSE,"agestis"
"54_Lycaenidae_4588","Rhopalocera","Lycaenidae","Aricia_agestis",53.65,36.21,FALSE,"agestis"
"54_Lycaenidae_4589","Rhopalocera","Lycaenidae","Aricia_agestis",53.59,36.21,FALSE,"agestis"
"54_Lycaenidae_4590","Rhopalocera","Lycaenidae","Aricia_agestis",53.71,36.21,FALSE,"agestis"
"54_Lycaenidae_4618","Rhopalocera","Lycaenidae","Aricia_agestis",52,36.19,FALSE,"agestis"
"54_Lycaenidae_4617","Rhopalocera","Lycaenidae","Aricia_agestis",51.99,36.19,FALSE,"agestis"
"54_Lycaenidae_4616","Rhopalocera","Lycaenidae","Aricia_agestis",51.53,36.18,FALSE,"agestis"
"54_Lycaenidae_4493","Rhopalocera","Lycaenidae","Aricia_agestis",51.31,36.15,FALSE,"agestis"
"54_Lycaenidae_4541","Rhopalocera","Lycaenidae","Aricia_agestis",51.31,36.15,FALSE,"agestis"
"54_Lycaenidae_8231","Rhopalocera","Lycaenidae","Aricia_agestis",51.31,36.15,FALSE,"agestis"
"54_Lycaenidae_4591","Rhopalocera","Lycaenidae","Aricia_agestis",50.59,36.12,FALSE,"agestis"
"54_Lycaenidae_4625","Rhopalocera","Lycaenidae","Aricia_agestis",45.98,36.11,FALSE,"agestis"
"54_Lycaenidae_4548","Rhopalocera","Lycaenidae","Aricia_agestis",50.6,36.11,FALSE,"agestis"
"54_Lycaenidae_4609","Rhopalocera","Lycaenidae","Aricia_agestis",46.04,36.1,FALSE,"agestis"
"54_Lycaenidae_4540","Rhopalocera","Lycaenidae","Aricia_agestis",52.26,36.08,FALSE,"agestis"
"54_Lycaenidae_4549","Rhopalocera","Lycaenidae","Aricia_agestis",51.24,36.06,FALSE,"agestis"
"54_Lycaenidae_4492","Rhopalocera","Lycaenidae","Aricia_agestis",52.25,36.05,FALSE,"agestis"
"54_Lycaenidae_4615","Rhopalocera","Lycaenidae","Aricia_agestis",51.42,36.05,FALSE,"agestis"
"54_Lycaenidae_4593","Rhopalocera","Lycaenidae","Aricia_agestis",53.63,36.05,FALSE,"agestis"
"54_Lycaenidae_4536","Rhopalocera","Lycaenidae","Aricia_agestis",50.91,35.98,FALSE,"agestis"
"54_Lycaenidae_4515","Rhopalocera","Lycaenidae","Aricia_agestis",47.14,35.96,FALSE,"agestis"
"54_Lycaenidae_4494","Rhopalocera","Lycaenidae","Aricia_agestis",51.11,35.92,FALSE,"agestis"
"54_Lycaenidae_4490","Rhopalocera","Lycaenidae","Aricia_agestis",52.2,35.91,FALSE,"agestis"
"54_Lycaenidae_4488","Rhopalocera","Lycaenidae","Aricia_agestis",52.22,35.91,FALSE,"agestis"
"54_Lycaenidae_4542","Rhopalocera","Lycaenidae","Aricia_agestis",52.22,35.91,FALSE,"agestis"
"54_Lycaenidae_4478","Rhopalocera","Lycaenidae","Aricia_agestis",52.16,35.89,FALSE,"agestis"
"54_Lycaenidae_4484","Rhopalocera","Lycaenidae","Aricia_agestis",52.2,35.89,FALSE,"agestis"
"54_Lycaenidae_4477","Rhopalocera","Lycaenidae","Aricia_agestis",52.17,35.89,FALSE,"agestis"
"54_Lycaenidae_4623","Rhopalocera","Lycaenidae","Aricia_agestis",52.96,35.87,FALSE,"agestis"
"54_Lycaenidae_4538","Rhopalocera","Lycaenidae","Aricia_agestis",52.05,35.86,FALSE,"agestis"
"54_Lycaenidae_8232","Rhopalocera","Lycaenidae","Aricia_agestis",52.05,35.86,FALSE,"agestis"
"54_Lycaenidae_4603","Rhopalocera","Lycaenidae","Aricia_agestis",51.12,35.86,FALSE,"agestis"
"54_Lycaenidae_4551","Rhopalocera","Lycaenidae","Aricia_agestis",51.41,35.82,FALSE,"agestis"
"54_Lycaenidae_7986","Rhopalocera","Lycaenidae","Aricia_agestis",51.41,35.82,FALSE,"agestis"
"54_Lycaenidae_4537","Rhopalocera","Lycaenidae","Aricia_agestis",51.95,35.77,FALSE,"agestis"
"54_Lycaenidae_4495","Rhopalocera","Lycaenidae","Aricia_agestis",51.49,35.77,FALSE,"agestis"
"54_Lycaenidae_4602","Rhopalocera","Lycaenidae","Aricia_agestis",50.38,35.74,FALSE,"agestis"
"54_Lycaenidae_4580","Rhopalocera","Lycaenidae","Aricia_agestis",46.36,35.69,FALSE,"agestis"
"54_Lycaenidae_4630","Rhopalocera","Lycaenidae","Aricia_agestis",58.52,35.66,FALSE,"agestis"
"54_Lycaenidae_4577","Rhopalocera","Lycaenidae","Aricia_agestis",58.89,35.59,FALSE,"agestis"
"54_Lycaenidae_4561","Rhopalocera","Lycaenidae","Aricia_agestis",49.08,35.51,FALSE,"agestis"
"54_Lycaenidae_4624","Rhopalocera","Lycaenidae","Aricia_agestis",51.57,35.42,FALSE,"agestis"
"54_Lycaenidae_4614","Rhopalocera","Lycaenidae","Aricia_agestis",46.67,35.41,FALSE,"agestis"
"54_Lycaenidae_4576","Rhopalocera","Lycaenidae","Aricia_agestis",59.84,35.34,FALSE,"agestis"
"54_Lycaenidae_4578","Rhopalocera","Lycaenidae","Aricia_agestis",47.19,35.31,FALSE,"agestis"
"54_Lycaenidae_4579","Rhopalocera","Lycaenidae","Aricia_agestis",47.82,35.04,FALSE,"agestis"
"54_Lycaenidae_4459","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_4463","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_4466","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_4520","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_8374","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_8377","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_8606","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.83,FALSE,"agestis"
"54_Lycaenidae_4621","Rhopalocera","Lycaenidae","Aricia_agestis",48.53,34.73,FALSE,"agestis"
"54_Lycaenidae_4519","Rhopalocera","Lycaenidae","Aricia_agestis",45.59,34.52,FALSE,"agestis"
"54_Lycaenidae_4470","Rhopalocera","Lycaenidae","Aricia_agestis",46.04,34.44,FALSE,"agestis"
"54_Lycaenidae_4467","Rhopalocera","Lycaenidae","Aricia_agestis",47.14,34.39,FALSE,"agestis"
"54_Lycaenidae_4517","Rhopalocera","Lycaenidae","Aricia_agestis",47.14,34.39,FALSE,"agestis"
"54_Lycaenidae_8378","Rhopalocera","Lycaenidae","Aricia_agestis",47.14,34.39,FALSE,"agestis"
"54_Lycaenidae_4516","Rhopalocera","Lycaenidae","Aricia_agestis",47.12,34.33,FALSE,"agestis"
"54_Lycaenidae_4469","Rhopalocera","Lycaenidae","Aricia_agestis",46.25,34.29,FALSE,"agestis"
"54_Lycaenidae_4518","Rhopalocera","Lycaenidae","Aricia_agestis",46.23,34.29,FALSE,"agestis"
"54_Lycaenidae_4468","Rhopalocera","Lycaenidae","Aricia_agestis",47.04,34.24,FALSE,"agestis"
"54_Lycaenidae_8379","Rhopalocera","Lycaenidae","Aricia_agestis",47.04,34.24,FALSE,"agestis"
"54_Lycaenidae_4562","Rhopalocera","Lycaenidae","Aricia_agestis",48.22,34.15,FALSE,"agestis"
"54_Lycaenidae_4476","Rhopalocera","Lycaenidae","Aricia_agestis",49.68,34.12,FALSE,"agestis"
"54_Lycaenidae_4581","Rhopalocera","Lycaenidae","Aricia_agestis",48.23,34.02,FALSE,"agestis"
"54_Lycaenidae_4622","Rhopalocera","Lycaenidae","Aricia_agestis",48.6,33.92,FALSE,"agestis"
"54_Lycaenidae_4521","Rhopalocera","Lycaenidae","Aricia_agestis",48.79,33.91,FALSE,"agestis"
"54_Lycaenidae_4564","Rhopalocera","Lycaenidae","Aricia_agestis",51.26,33.65,FALSE,"agestis"
"54_Lycaenidae_4531","Rhopalocera","Lycaenidae","Aricia_agestis",46.83,33.55,FALSE,"agestis"
"54_Lycaenidae_8769","Rhopalocera","Lycaenidae","Aricia_agestis",48.34,33.48,FALSE,"agestis"
"54_Lycaenidae_4585","Rhopalocera","Lycaenidae","Aricia_agestis",50.27,33.45,FALSE,"agestis"
"54_Lycaenidae_4464","Rhopalocera","Lycaenidae","Aricia_agestis",46.24,33.43,FALSE,"agestis"
"54_Lycaenidae_8375","Rhopalocera","Lycaenidae","Aricia_agestis",46.24,33.43,FALSE,"agestis"
"54_Lycaenidae_4583","Rhopalocera","Lycaenidae","Aricia_agestis",49.16,33.37,FALSE,"agestis"
"54_Lycaenidae_4471","Rhopalocera","Lycaenidae","Aricia_agestis",48.88,33.34,FALSE,"agestis"
"54_Lycaenidae_4582","Rhopalocera","Lycaenidae","Aricia_agestis",48.88,33.34,FALSE,"agestis"
"54_Lycaenidae_7849","Rhopalocera","Lycaenidae","Aricia_agestis",48.88,33.34,FALSE,"agestis"
"54_Lycaenidae_4584","Rhopalocera","Lycaenidae","Aricia_agestis",48.48,33.28,FALSE,"agestis"
"54_Lycaenidae_4529","Rhopalocera","Lycaenidae","Aricia_agestis",47.76,32.92,FALSE,"agestis"
"54_Lycaenidae_4550","Rhopalocera","Lycaenidae","Aricia_agestis",50.06,32.89,FALSE,"agestis"
"54_Lycaenidae_4565","Rhopalocera","Lycaenidae","Aricia_agestis",49.85,32.84,FALSE,"agestis"
"54_Lycaenidae_4472","Rhopalocera","Lycaenidae","Aricia_agestis",48.66,32.78,FALSE,"agestis"
"54_Lycaenidae_7850","Rhopalocera","Lycaenidae","Aricia_agestis",48.66,32.78,FALSE,"agestis"
"54_Lycaenidae_4601","Rhopalocera","Lycaenidae","Aricia_agestis",48.24,32.76,FALSE,"agestis"
"54_Lycaenidae_4530","Rhopalocera","Lycaenidae","Aricia_agestis",47.28,32.7,FALSE,"agestis"
"54_Lycaenidae_4460","Rhopalocera","Lycaenidae","Aricia_agestis",49.59,32.64,FALSE,"agestis"
"54_Lycaenidae_8372","Rhopalocera","Lycaenidae","Aricia_agestis",49.59,32.64,FALSE,"agestis"
"54_Lycaenidae_4563","Rhopalocera","Lycaenidae","Aricia_agestis",51.73,32.48,FALSE,"agestis"
"54_Lycaenidae_4528","Rhopalocera","Lycaenidae","Aricia_agestis",48.14,32.42,FALSE,"agestis"
"54_Lycaenidae_4465","Rhopalocera","Lycaenidae","Aricia_agestis",48.13,32.4,FALSE,"agestis"
"54_Lycaenidae_8376","Rhopalocera","Lycaenidae","Aricia_agestis",48.13,32.4,FALSE,"agestis"
"54_Lycaenidae_4523","Rhopalocera","Lycaenidae","Aricia_agestis",50.58,32.26,FALSE,"agestis"
"54_Lycaenidae_4566","Rhopalocera","Lycaenidae","Aricia_agestis",51.77,32.26,FALSE,"agestis"
"54_Lycaenidae_4462","Rhopalocera","Lycaenidae","Aricia_agestis",50.56,32.22,FALSE,"agestis"
"54_Lycaenidae_4522","Rhopalocera","Lycaenidae","Aricia_agestis",50.19,32.21,FALSE,"agestis"
"54_Lycaenidae_4526","Rhopalocera","Lycaenidae","Aricia_agestis",48.26,32.2,FALSE,"agestis"
"54_Lycaenidae_4461","Rhopalocera","Lycaenidae","Aricia_agestis",50.1,32.15,FALSE,"agestis"
"54_Lycaenidae_8373","Rhopalocera","Lycaenidae","Aricia_agestis",50.1,32.15,FALSE,"agestis"
"54_Lycaenidae_4527","Rhopalocera","Lycaenidae","Aricia_agestis",49.89,31.87,FALSE,"agestis"
"54_Lycaenidae_4525","Rhopalocera","Lycaenidae","Aricia_agestis",51.44,30.85,FALSE,"agestis"
"54_Lycaenidae_4524","Rhopalocera","Lycaenidae","Aricia_agestis",51.6,30.68,FALSE,"agestis"
"54_Lycaenidae_4535","Rhopalocera","Lycaenidae","Aricia_agestis",51.99,30.26,FALSE,"agestis"
"54_Lycaenidae_8370","Rhopalocera","Lycaenidae","Aricia_agestis",51.98,30.21,FALSE,"agestis"
"54_Lycaenidae_8133","Rhopalocera","Lycaenidae","Aricia_agestis",52.22,29.71,FALSE,"agestis"
"54_Lycaenidae_4532","Rhopalocera","Lycaenidae","Aricia_agestis",52.39,29.67,FALSE,"agestis"
"54_Lycaenidae_8560","Rhopalocera","Lycaenidae","Aricia_agestis",52.39,29.67,FALSE,"agestis"
"54_Lycaenidae_4533","Rhopalocera","Lycaenidae","Aricia_agestis",51.67,29.66,FALSE,"agestis"
"54_Lycaenidae_4534","Rhopalocera","Lycaenidae","Aricia_agestis",52.01,29.63,FALSE,"agestis"
"54_Lycaenidae_4474","Rhopalocera","Lycaenidae","Aricia_agestis",52,29.62,FALSE,"agestis"
"54_Lycaenidae_4473","Rhopalocera","Lycaenidae","Aricia_agestis",52.63,29.59,FALSE,"agestis"
"54_Lycaenidae_8132","Rhopalocera","Lycaenidae","Aricia_agestis",52.63,29.59,FALSE,"agestis"
"54_Lycaenidae_4643","Rhopalocera","Lycaenidae","Aricia_anteros",46.93,39.07,FALSE,"anteros"
"54_Lycaenidae_4640","Rhopalocera","Lycaenidae","Aricia_anteros",47.03,38.84,FALSE,"anteros"
"54_Lycaenidae_4642","Rhopalocera","Lycaenidae","Aricia_anteros",47.03,38.84,FALSE,"anteros"
"54_Lycaenidae_4639","Rhopalocera","Lycaenidae","Aricia_anteros",48.83,37.29,FALSE,"anteros"
"54_Lycaenidae_4641","Rhopalocera","Lycaenidae","Aricia_anteros",49.63,37.26,FALSE,"anteros"
"54_Lycaenidae_4636","Rhopalocera","Lycaenidae","Aricia_artaxerxes",44.62,38.56,FALSE,"allous"
"54_Lycaenidae_4647","Rhopalocera","Lycaenidae","Aricia_crassipuncta",46.33,38.11,FALSE,"crassipuncta"
"54_Lycaenidae_4651","Rhopalocera","Lycaenidae","Aricia_crassipuncta",44.79,37.16,FALSE,"crassipuncta"
"54_Lycaenidae_4652","Rhopalocera","Lycaenidae","Aricia_crassipuncta",44.79,37.16,FALSE,"crassipuncta"
"54_Lycaenidae_4653","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.31,36.61,FALSE,"crassipuncta"
"54_Lycaenidae_4646","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.24,36.61,FALSE,"crassipuncta"
"54_Lycaenidae_4649","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.36,36.6,FALSE,"crassipuncta"
"54_Lycaenidae_7929","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.36,36.6,FALSE,"crassipuncta"
"54_Lycaenidae_4654","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.42,36.6,FALSE,"crassipuncta"
"54_Lycaenidae_4648","Rhopalocera","Lycaenidae","Aricia_crassipuncta",50.04,36.43,FALSE,"crassipuncta"
"54_Lycaenidae_4650","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.1,36.41,FALSE,"crassipuncta"
"54_Lycaenidae_4645","Rhopalocera","Lycaenidae","Aricia_crassipuncta",47.14,35.96,FALSE,"crassipuncta"
"54_Lycaenidae_4656","Rhopalocera","Lycaenidae","Aricia_crassipuncta",50.06,32.89,FALSE,"varicolor"
"54_Lycaenidae_7928","Rhopalocera","Lycaenidae","Aricia_crassipuncta",50.06,32.89,FALSE,"varicolor"
"54_Lycaenidae_4655","Rhopalocera","Lycaenidae","Aricia_crassipuncta",51.75,32.54,FALSE,"varicolor"
"54_Lycaenidae_4638","Rhopalocera","Lycaenidae","Aricia_isauricus",44.37,38.49,FALSE,"latimargo"
"54_Lycaenidae_4671","Rhopalocera","Lycaenidae","Aricia_vandarbani",47.82,39.33,FALSE,""
"54_Lycaenidae_4676","Rhopalocera","Lycaenidae","Aricia_vandarbani",48.8,38.45,FALSE,""
"54_Lycaenidae_4668","Rhopalocera","Lycaenidae","Aricia_vandarbani",56.08,37.37,FALSE,""
"54_Lycaenidae_4678","Rhopalocera","Lycaenidae","Aricia_vandarbani",49.93,37.29,FALSE,""
"54_Lycaenidae_4680","Rhopalocera","Lycaenidae","Aricia_vandarbani",49.93,37.29,FALSE,""
"54_Lycaenidae_4684","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.48,36.85,FALSE,""
"54_Lycaenidae_4679","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.4,36.84,FALSE,""
"54_Lycaenidae_4683","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.4,36.83,FALSE,""
"54_Lycaenidae_4677","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.95,36.78,FALSE,""
"54_Lycaenidae_4681","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.95,36.78,FALSE,""
"54_Lycaenidae_4673","Rhopalocera","Lycaenidae","Aricia_vandarbani",49.76,36.77,FALSE,""
"54_Lycaenidae_4672","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.04,36.75,FALSE,""
"54_Lycaenidae_4667","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.84,36.58,FALSE,""
"54_Lycaenidae_4662","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.13,36.5,FALSE,""
"54_Lycaenidae_4663","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.14,36.5,FALSE,""
"54_Lycaenidae_4657","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.05,36.45,FALSE,""
"54_Lycaenidae_4658","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.05,36.45,FALSE,""
"54_Lycaenidae_4682","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.88,36.43,FALSE,""
"54_Lycaenidae_4664","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.04,36.43,FALSE,""
"54_Lycaenidae_4665","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.99,36.4,FALSE,""
"54_Lycaenidae_4661","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.3,36.25,FALSE,""
"54_Lycaenidae_4674","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.3,36.25,FALSE,""
"54_Lycaenidae_4675","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.3,36.25,FALSE,""
"54_Lycaenidae_4670","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.31,36.25,FALSE,""
"54_Lycaenidae_4659","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.1,36.25,FALSE,""
"54_Lycaenidae_7826","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.1,36.25,FALSE,""
"54_Lycaenidae_4666","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.88,36.25,FALSE,""
"54_Lycaenidae_4660","Rhopalocera","Lycaenidae","Aricia_vandarbani",50.84,36.17,FALSE,""
"54_Lycaenidae_4669","Rhopalocera","Lycaenidae","Aricia_vandarbani",51.49,35.96,FALSE,""
"65_Geometridae_1506","Moth","Geometridae","Ascotis_selenaria",46.77,39.05,FALSE,""
"65_Geometridae_1507","Moth","Geometridae","Ascotis_selenaria",46.75,39.02,FALSE,""
"65_Geometridae_1511","Moth","Geometridae","Ascotis_selenaria",46.76,39.02,FALSE,""
"65_Geometridae_1381","Moth","Geometridae","Aspitates_gilvaria",54.5,36.73,FALSE,"orientaria"
"65_Geometridae_1794","Moth","Geometridae","Aspitates_gilvaria",51.05,36.45,FALSE,"orientaria"
"65_Geometridae_1752","Moth","Geometridae","Astegania_honesta",52.6,29.6,FALSE,""
"65_Geometridae_2089","Moth","Geometridae","Asthena_albulata",54.47,36.81,FALSE,""
"65_Geometridae_636","Moth","Geometridae","Asthena_albulata",54.5,36.73,FALSE,""
"65_Geometridae_2116","Moth","Geometridae","Asthena_albulata",54.33,36.63,FALSE,""
"65_Geometridae_640","Moth","Geometridae","Asthena_albulata",54.33,36.63,FALSE,""
"65_Geometridae_2138","Moth","Geometridae","Asthena_albulata",51.4,36.57,FALSE,""
"65_Geometridae_5524","Moth","Geometridae","Asthena_albulata",51.4,36.57,FALSE,""
"65_Geometridae_2194","Moth","Geometridae","Asthena_albulata",51.03,36.44,FALSE,""
"65_Geometridae_1446","Moth","Geometridae","Asthena_percandidata",50.59,36.91,FALSE,""
"54_Lycaenidae_8841","Rhopalocera","Lycaenidae","Athamanthia_balucha",54.09,31.63,FALSE,"athamantides"
"54_Lycaenidae_006","Rhopalocera","Lycaenidae","Athamanthia_balucha",54.08,31.61,FALSE,"athamantides"
"54_Lycaenidae_8846","Rhopalocera","Lycaenidae","Athamanthia_balucha",57.44,30,FALSE,"athamantides"
"54_Lycaenidae_1962","Rhopalocera","Lycaenidae","Athamanthia_phoenicurus",57.08,33.93,FALSE,"monalisa"
